SensorDataId,ClientId,WorkState,AlarmState,Time,EW,Longitude,NS,Latitude,MagnetometerZ,BatteryVoltage,BatteryCurrent,BatteryLevel,SolarEnergyVoltage,SolarEnergyCurrent,ShipHeadDir,WindSpeed,WindPwr,WindDir,FlowSpeed,Visibility
293058,1905030001,1,0,2021/3/14 1:15,E,120.805302,N,31.999022,44,27.43,0,0,0.08,0,155,2.2,2,2,0.412,1000
293056,1905030001,5,0,2021/3/14 1:09,E,120.805312,N,31.999013,44,27.44,0,0,0.08,0,99,2.5,2,4,0.3992,1000
293054,1905030001,5,0,2021/3/14 1:04,E,120.805326,N,31.99901,44,27.44,0,0,0.06,0,260,3.5,3,4,0.4016,1000
293052,1905030001,5,0,2021/3/14 0:58,E,120.805342,N,31.999008,43,27.44,0,0,0.06,0,360,3.2,2,3,0.4096,1000
293050,1905030001,5,0,2021/3/14 0:52,E,120.805357,N,31.999004,44,27.44,0,0,0.06,0,246,2.9,2,3,0.3896,1000
293048,1905030001,1,0,2021/3/14 0:46,E,120.80537,N,31.998998,43,27.46,0,0,0.08,0,125,2.4,2,3,0.4488,1000
293046,1905030001,5,0,2021/3/14 0:41,E,120.805369,N,31.998985,44,27.44,0,0,0.06,0,2,2.6,2,3,0.408,1000
293044,1905030001,1,0,2021/3/14 0:35,E,120.805378,N,31.998991,43,27.46,0,0,0.08,0,84,2.7,2,3,0.3912,1000
293042,1905030001,1,0,2021/3/14 0:29,E,120.805386,N,31.998995,43,27.46,0,0,0.06,0,284,2.8,2,3,0.4416,1000
293040,1905030001,5,0,2021/3/14 0:24,E,120.805387,N,31.998993,43,27.44,0,0,0.06,0,270,3.2,2,4,0.4144,1000
293038,1905030001,5,0,2021/3/14 0:18,E,120.805398,N,31.999004,44,27.46,0,0,0.06,0,55,4,3,4,0.4232,1000
293036,1905030001,5,0,2021/3/14 0:12,E,120.805395,N,31.998994,44,27.46,0,0,0.06,0,360,2.5,2,3,0.408,1000
293034,1905030001,5,0,2021/3/14 0:06,E,120.805396,N,31.998986,43,27.46,0,0,0.08,0,358,2.5,2,3,0.4136,1000
293032,1905030001,5,0,2021/3/14 0:01,E,120.805392,N,31.998978,42,27.47,0,0,0.06,0,349,2.8,2,3,0.4368,1000
293030,1905030001,5,0,2021/3/13 23:55,E,120.805401,N,31.998996,45,27.46,0,0,0.06,0,280,1.8,2,3,0.4208,1000
293028,1905030001,1,0,2021/3/13 23:49,E,120.805405,N,31.998997,43,27.46,0,0,0.08,0,196,1.8,2,2,0.5448,1000
293026,1905030001,5,0,2021/3/13 23:44,E,120.805405,N,31.998994,44,27.46,0,0,0.05,0,360,3.2,2,3,0.4288,1000
293024,1905030001,5,0,2021/3/13 23:38,E,120.80541,N,31.999008,43,27.46,0,0,0.06,0,25,2.4,2,3,0.448,1000
293022,1905030001,5,0,2021/3/13 23:32,E,120.805408,N,31.999017,45,27.46,0,0,0.06,0,197,2.8,2,3,0.4512,1000
293020,1905030001,1,0,2021/3/13 23:26,E,120.805411,N,31.999007,43,27.47,0,0,0.08,0,349,2.8,2,3,0.4888,1000
293018,1905030001,1,0,2021/3/13 23:21,E,120.805409,N,31.999008,44,27.46,0,0,0.08,0,345,2.9,2,3,0.5096,1000
293016,1905030001,5,0,2021/3/13 23:15,E,120.805402,N,31.999002,44,27.47,0,0,0.06,0,200,2.3,2,3,0.3976,1000
293014,1905030001,5,0,2021/3/13 23:09,E,120.805413,N,31.999016,43,27.47,0,0,0.08,0,9,2.7,2,3,0.4288,1000
293012,1905030001,1,0,2021/3/13 23:03,E,120.805403,N,31.998988,43,27.47,0,0,0.08,0,319,2.4,2,3,0.5008,1000
293010,1905030001,1,0,2021/3/13 22:58,E,120.80541,N,31.999008,44,27.46,0,0,0.08,0,144,2.8,2,3,0.5008,1000
293008,1905030001,1,0,2021/3/13 22:52,E,120.805407,N,31.998999,44,27.47,0,0,0.08,0,360,3.2,2,3,0.5648,1000
293006,1905030001,1,0,2021/3/13 22:46,E,120.80541,N,31.999012,43,27.47,0,0,0.08,0,25,3,2,3,0.5272,1000
293004,1905030001,1,0,2021/3/13 22:41,E,120.805411,N,31.999011,44,27.47,0,0,0.06,0,360,3.3,2,3,0.476,1000
293002,1905030001,1,0,2021/3/13 22:35,E,120.805403,N,31.998993,43,27.47,0,0,0.06,0,213,3.9,3,3,0.5208,1000
293000,1905030001,5,0,2021/3/13 22:29,E,120.805399,N,31.998993,44,27.48,0,0,0.08,0,212,3.7,3,3,0.4424,1000
292998,1905030001,1,0,2021/3/13 22:23,E,120.805398,N,31.998991,43,27.47,0,0,0.08,0,137,3.4,3,3,0.6,1000
292996,1905030001,5,0,2021/3/13 22:18,E,120.805403,N,31.999002,44,27.48,0,0,0.08,0,360,3.2,2,3,0.4464,1000
292994,1905030001,5,0,2021/3/13 22:12,E,120.805403,N,31.999006,43,27.48,0,0,0.06,0,25,3.4,3,3,0.3768,1000
292992,1905030001,1,0,2021/3/13 22:06,E,120.805393,N,31.998988,43,27.48,0,0,0.08,0,81,2.1,2,3,0.5064,1000
292990,1905030001,5,0,2021/3/13 22:00,E,120.805393,N,31.998995,43,27.48,0,0,0.06,0,10,2.7,2,3,0.4944,1000
292988,1905030001,5,0,2021/3/13 21:55,E,120.805391,N,31.998991,44,27.48,0,0,0.08,0,360,2.9,2,3,0.4344,1000
292986,1905030001,5,0,2021/3/13 21:49,E,120.80539,N,31.998994,43,27.48,0,0,0.06,0,115,2.6,2,3,0.4608,1000
292984,1905030001,1,0,2021/3/13 21:43,E,120.805403,N,31.99901,44,27.48,0,0,0.08,0,130,3.4,3,3,0.5776,1000
292982,1905030001,1,0,2021/3/13 21:38,E,120.805385,N,31.998981,43,27.48,0,0,0.06,0,304,2.1,2,3,0.5568,1000
292980,1905030001,5,0,2021/3/13 21:32,E,120.805392,N,31.998987,43,27.5,0,0,0.08,0,161,1.9,2,3,0.3984,1000
292978,1905030001,5,0,2021/3/13 21:26,E,120.805382,N,31.998979,43,27.5,0,0,0.08,0,360,2.7,2,3,0.4472,1000
292976,1905030001,1,0,2021/3/13 21:20,E,120.805389,N,31.998984,45,27.48,0,0,0.08,0,282,2.2,2,2,0.556,1000
292974,1905030001,5,0,2021/3/13 21:15,E,120.805384,N,31.998973,43,27.48,0,0,0.08,0,360,1.6,2,1,0.3824,1000
292972,1905030001,5,0,2021/3/13 21:09,E,120.805385,N,31.998981,43,27.5,0,0,0.08,0,239,1.9,2,2,0.4376,1000
292970,1905030001,1,0,2021/3/13 21:03,E,120.805378,N,31.998975,43,27.5,0,0,0.08,0,360,2.8,2,3,0.4624,1000
292968,1905030001,1,0,2021/3/13 20:58,E,120.805381,N,31.998975,43,27.5,0,0,0.08,0,360,2.7,2,3,0.4424,1000
292966,1905030001,5,0,2021/3/13 20:52,E,120.805377,N,31.998987,43,27.5,0,0,0.08,0,360,3.7,3,3,0.4616,1000
292964,1905030001,5,0,2021/3/13 20:46,E,120.805378,N,31.998984,44,27.51,0,0,0.08,0,103,2.8,2,3,0.3848,1000
292962,1905030001,1,0,2021/3/13 20:40,E,120.805374,N,31.998978,43,27.5,0,0,0.08,0,360,2.5,2,3,0.4504,1000
292960,1905030001,1,0,2021/3/13 20:35,E,120.805376,N,31.99898,43,27.5,0,0,0.08,0,360,2.2,2,3,0.4096,1000
292958,1905030001,5,0,2021/3/13 20:29,E,120.805374,N,31.998984,43,27.51,0,0,0.08,0,38,3.2,2,3,0.3864,1000
292956,1905030001,5,0,2021/3/13 20:23,E,120.80537,N,31.998976,44,27.5,0,0,0.06,0,50,2.3,2,3,0.4016,1000
292954,1905030001,1,0,2021/3/13 20:17,E,120.805368,N,31.998992,45,27.5,0,0,0.08,0,360,2.7,2,3,0.3896,1000
292952,1905030001,5,0,2021/3/13 20:12,E,120.805354,N,31.998983,44,27.53,0,0,0.08,0,86,1.9,2,3,0.4232,1000
292950,1905030001,5,0,2021/3/13 20:06,E,120.805353,N,31.998991,43,27.5,0,0,0.08,0,325,1.8,2,3,0.4376,1000
292948,1905030001,1,0,2021/3/13 20:00,E,120.805342,N,31.998984,43,27.51,0,0,0.08,0,214,2.1,2,3,0.4112,1000
292946,1905030001,1,0,2021/3/13 19:55,E,120.805344,N,31.998988,44,27.51,0,0,0.08,0,342,2.1,2,2,0.6264,1000
292944,1905030001,1,0,2021/3/13 19:49,E,120.805329,N,31.998996,43,27.51,0,0,0.08,0,294,2.7,2,2,0.5488,1000
292942,1905030001,1,0,2021/3/13 19:43,E,120.805303,N,31.999002,43,27.51,0,0,0.08,0,159,2.8,2,2,0.5216,1000
292940,1905030001,5,0,2021/3/13 19:37,E,120.80529,N,31.999015,43,27.51,0,0,0.09,0,360,3.2,2,3,0.4408,1000
292938,1905030001,5,0,2021/3/13 19:32,E,120.805273,N,31.999009,42,27.51,0,0,0.08,0,293,2.8,2,2,0.54,1000
292936,1905030001,1,0,2021/3/13 19:26,E,120.805275,N,31.999016,44,27.53,0,0,0.09,0,227,2.8,2,2,0.5288,1000
292934,1905030001,5,0,2021/3/13 19:20,E,120.80526,N,31.999018,43,27.51,0,0,0.08,0,57,3.3,2,2,0.428,1000
292932,1905030001,5,0,2021/3/13 19:14,E,120.805246,N,31.999026,44,27.53,0,0,0.09,0,290,3,2,2,0.4984,1000
292930,1905030001,5,0,2021/3/13 19:09,E,120.805241,N,31.999025,44,27.53,0,0,0.09,0,222,4.1,3,2,0.492,1000
292928,1905030001,5,0,2021/3/13 19:03,E,120.805236,N,31.99903,43,27.54,0,0,0.09,0,340,3.6,3,3,0.4224,1000
292926,1905030001,1,0,2021/3/13 18:57,E,120.805233,N,31.999033,43,27.51,0,0,0.1,0,274,3.9,3,3,0.5016,1000
292924,1905030001,1,0,2021/3/13 18:52,E,120.805223,N,31.999041,44,27.53,0,0,0.1,0,57,3.6,3,3,0.528,1000
292922,1905030001,5,0,2021/3/13 18:46,E,120.805206,N,31.999046,44,27.53,0,0,0.1,0,360,3.4,3,2,0.5104,1000
292920,1905030001,1,0,2021/3/13 18:40,E,120.805193,N,31.999053,43,27.53,0,0,0.09,0,163,2.7,2,3,0.5608,1000
292918,1905030001,5,0,2021/3/13 18:34,E,120.805178,N,31.999065,43,27.54,0,0,0.15,0,52,2.3,2,3,0.424,1000
292916,1905030001,5,0,2021/3/13 18:29,E,120.805161,N,31.999068,43,27.54,0,0,0.28,0,115,2.2,2,3,0.5096,1000
292914,1905030001,1,0,2021/3/13 18:23,E,120.805144,N,31.999081,44,27.53,0,0,0.94,0,58,3.5,3,3,0.5656,1000
292912,1905030001,1,0,2021/3/13 18:17,E,120.805134,N,31.999087,44,27.54,0,0,3.39,0,32,3.5,3,2,0.4864,1000
292910,1905030001,5,0,2021/3/13 18:12,E,120.805113,N,31.999087,44,27.54,0,0,9,0,178,3.1,2,2,0.4616,1000
292908,1905030001,5,0,2021/3/13 18:06,E,120.805095,N,31.999098,43,27.54,0,0,17.61,0,308,2.8,2,2,0.4688,1000
292906,1905030001,1,0,2021/3/13 18:00,E,120.805079,N,31.999098,44,27.54,0,0,25.52,0,98,3,2,2,0.5608,1000
292904,1905030001,1,0,2021/3/13 17:54,E,120.805065,N,31.999107,44,27.54,0,0,27.55,0,331,3,2,2,0.5664,1000
292902,1905030001,1,0,2021/3/13 17:49,E,120.805048,N,31.99911,43,27.54,0,0,27.54,0,360,2.5,2,2,0.528,1000
292900,1905030001,5,0,2021/3/13 17:43,E,120.805042,N,31.999118,44,27.54,0,0,27.54,0,250,3,2,2,0.516,1000
292898,1905030001,5,0,2021/3/13 17:37,E,120.805034,N,31.999119,44,27.54,0,0,27.55,0,360,3.6,3,2,0.4592,1000
292896,1905030001,5,0,2021/3/13 17:31,E,120.805025,N,31.999121,44,27.55,0,0,27.57,0,285,2.6,2,2,0.4984,1000
292894,1905030001,1,0,2021/3/13 17:26,E,120.805015,N,31.999118,44,27.54,0,0,27.57,0,360,4,3,2,0.5736,1000
292892,1905030001,1,0,2021/3/13 17:20,E,120.805016,N,31.999126,44,27.55,0,0,27.58,0,360,3.6,3,1,0.5848,1000
292890,1905030001,5,0,2021/3/13 17:14,E,120.805017,N,31.999129,45,27.55,0,0,27.57,0,360,4.4,3,2,0.5176,1000
292888,1905030001,1,0,2021/3/13 17:09,E,120.805007,N,31.99913,44,27.55,0,0,27.59,0,61,4.5,3,2,0.4824,1000
292886,1905030001,5,0,2021/3/13 17:03,E,120.805013,N,31.999133,44,27.55,0,0,27.58,0,9,5,3,2,0.4848,1000
292884,1905030001,5,0,2021/3/13 16:57,E,120.805015,N,31.999138,44,27.57,0,0,27.61,0,141,4.5,3,1,0.5,1000
292882,1905030001,5,0,2021/3/13 16:51,E,120.805011,N,31.999138,44,27.57,0,0,27.61,0,63,3.9,3,1,0.5728,1000
292880,1905030001,1,0,2021/3/13 16:46,E,120.805015,N,31.999139,43,27.57,0,0,27.62,0,67,4,3,1,0.6536,1000
292878,1905030001,1,0,2021/3/13 16:40,E,120.805004,N,31.999129,47,27.57,0,0,27.61,0,360,3.3,2,1,0.46,1000
292876,1905030001,5,0,2021/3/13 16:34,E,120.805006,N,31.999143,43,27.57,0,0,27.61,0,39,4.4,3,1,0.5504,1000
292874,1905030001,1,0,2021/3/13 16:28,E,120.805006,N,31.999142,45,27.55,0,0,27.59,0,237,4,3,2,0.5344,1000
292872,1905030001,5,0,2021/3/13 16:23,E,120.805005,N,31.999148,45,27.57,0,0,27.59,0,360,4.6,3,1,0.5336,1000
292870,1905030001,1,0,2021/3/13 16:17,E,120.805004,N,31.999153,45,27.57,0,0,27.61,0,273,3.4,3,1,0.6416,1000
292868,1905030001,5,0,2021/3/13 16:11,E,120.804999,N,31.999149,43,27.57,0,0,27.61,0,360,3.9,3,1,0.5096,1000
292866,1905030001,1,0,2021/3/13 16:06,E,120.805002,N,31.999144,44,27.58,0,0,27.59,0,8,2.5,2,1,0.5744,1000
292864,1905030001,5,0,2021/3/13 16:00,E,120.805,N,31.999155,44,27.57,0,0,27.59,0,86,2.9,2,1,0.5424,1000
292862,1905030001,5,0,2021/3/13 15:54,E,120.805,N,31.999151,45,27.57,0,0,27.61,0,53,3,2,1,0.5304,1000
292860,1905030001,1,0,2021/3/13 15:48,E,120.804992,N,31.999159,44,27.57,0,0,27.61,0,170,3.6,3,1,0.4904,1000
292858,1905030001,1,0,2021/3/13 15:43,E,120.804993,N,31.999161,44,27.58,0,0,27.61,0,101,2.9,2,1,0.4688,1000
292856,1905030001,1,0,2021/3/13 15:37,E,120.804999,N,31.999166,44,27.58,0,0,27.62,0,303,2.4,2,2,0.4064,1000
292854,1905030001,5,0,2021/3/13 15:31,E,120.804997,N,31.999161,44,27.58,0,0,27.62,0,110,1.2,1,2,0.584,1000
292852,1905030001,1,0,2021/3/13 15:25,E,120.804994,N,31.999172,44,27.58,0,0,27.62,0,50,1.9,2,3,0.6128,1000
292850,1905030001,5,0,2021/3/13 15:20,E,120.80498,N,31.999161,44,27.58,0,0,27.65,0,116,2.4,2,3,0.4784,1000
292848,1905030001,5,0,2021/3/13 15:14,E,120.804975,N,31.99915,44,27.59,0,0,27.66,0,250,2.5,2,3,0.5416,1000
292846,1905030001,5,0,2021/3/13 15:08,E,120.804975,N,31.999153,42,27.59,0,0,27.65,0,360,2.4,2,3,0.4792,1000
292844,1905030001,5,0,2021/3/13 15:03,E,120.804981,N,31.999153,43,27.59,0,0,27.65,0,65,1.7,2,4,0.452,1000
292842,1905030001,5,0,2021/3/13 14:57,E,120.804986,N,31.999152,45,27.59,0,0,27.66,0,352,2,2,3,0.5312,1000
292840,1905030001,5,0,2021/3/13 14:51,E,120.804978,N,31.999168,44,27.61,0,0,27.65,0,302,2.8,2,3,0.4648,1000
292838,1905030001,1,0,2021/3/13 14:45,E,120.804993,N,31.999166,43,27.59,0,0,27.65,0,102,1.9,2,3,0.6,1000
292836,1905030001,5,0,2021/3/13 14:40,E,120.804981,N,31.999162,43,27.59,0,0,27.65,0,351,2.3,2,3,0.4528,1000
292834,1905030001,5,0,2021/3/13 14:34,E,120.804986,N,31.999167,44,27.58,0,0,27.64,0,343,2.5,2,3,0.4904,1000
292832,1905030001,1,0,2021/3/13 14:28,E,120.804986,N,31.999163,44,27.59,0,0,27.66,0,138,2.8,2,3,0.58,1000
292830,1905030001,5,0,2021/3/13 14:23,E,120.804983,N,31.99916,44,27.61,0,0,27.68,0,360,3.4,3,3,0.4256,1000
292829,1905030001,1,0,2021/3/13 14:17,E,120.804972,N,31.999161,43,27.59,0,0,27.66,0,78,3.5,3,3,0.6768,1000
292827,1905030001,1,0,2021/3/13 14:11,E,120.804993,N,31.99916,44,27.59,0,0,27.65,0,340,3.4,3,3,0.5616,1000
292825,1905030001,1,0,2021/3/13 14:05,E,120.805005,N,31.999154,45,27.59,0,0,27.66,0,232,3.1,2,3,0.5648,1000
292823,1905030001,1,0,2021/3/13 14:00,E,120.805015,N,31.999149,43,27.59,0,0,27.66,0,311,3.1,2,3,0.5528,1000
292821,1905030001,1,0,2021/3/13 13:54,E,120.805029,N,31.999139,44,27.59,0,0,27.66,0,134,3,2,3,0.624,1000
292819,1905030001,5,0,2021/3/13 13:48,E,120.805035,N,31.999137,45,27.61,0,0,27.66,0,301,2.5,2,3,0.4984,1000
292817,1905030001,1,0,2021/3/13 13:42,E,120.805047,N,31.99914,44,27.59,0,0,27.66,0,130,2.6,2,3,0.6656,1000
292815,1905030001,5,0,2021/3/13 13:37,E,120.805067,N,31.999126,44,27.59,0,0,27.68,0,83,2.5,2,4,0.496,1000
292813,1905030001,1,0,2021/3/13 13:31,E,120.805088,N,31.999118,44,27.58,0,0,27.66,0,270,3.2,2,3,0.6768,1000
292811,1905030001,1,0,2021/3/13 13:25,E,120.805139,N,31.999108,44,27.59,0,0,27.66,0,159,2.2,2,3,0.5344,1000
292809,1905030001,5,0,2021/3/13 13:20,E,120.805165,N,31.999098,44,27.58,0,0,27.66,0,248,2.6,2,3,0.4936,1000
292807,1905030001,5,0,2021/3/13 13:14,E,120.805174,N,31.999093,45,27.59,0,0,27.66,0,330,3.5,3,3,0.4952,1000
292805,1905030001,1,0,2021/3/13 13:08,E,120.805196,N,31.999094,45,27.59,0,0,27.68,0,360,2.5,2,3,0.5864,1000
292803,1905030001,1,0,2021/3/13 13:02,E,120.805232,N,31.999081,45,27.59,0,0,27.66,0,108,2.4,2,3,0.524,1000
292801,1905030001,5,0,2021/3/13 12:57,E,120.80525,N,31.999086,43,27.57,0,0,27.65,0,151,2.3,2,3,0.46,1000
292799,1905030001,5,0,2021/3/13 12:51,E,120.805263,N,31.999092,43,27.59,0,0,27.66,0,285,1.1,1,3,0.4504,1000
292797,1905030001,5,0,2021/3/13 12:45,E,120.80532,N,31.999054,45,27.59,0,0,27.66,0,87,2.2,2,5,0.3736,1000
292795,1905030001,1,0,2021/3/13 12:39,E,120.805325,N,31.99905,45,27.58,0,0,27.66,0,360,1.7,2,6,0.4112,1000
292793,1905030001,5,0,2021/3/13 12:34,E,120.805347,N,31.999038,45,27.57,0,0,27.65,0,139,1.3,1,5,0.412,1000
292791,1905030001,5,0,2021/3/13 12:28,E,120.805352,N,31.999029,45,27.58,0,0,27.64,0,267,0.9,1,5,0.48,1000
292789,1905030001,5,0,2021/3/13 12:22,E,120.80537,N,31.999023,45,27.55,0,0,27.64,0,44,1.1,1,5,0.4856,1000
292787,1905030001,1,0,2021/3/13 12:17,E,120.805376,N,31.999023,43,27.55,0,0,27.64,0,289,1,1,5,0.4696,1000
292785,1905030001,1,0,2021/3/13 12:11,E,120.805384,N,31.999011,44,27.55,0,0,27.64,0,360,0.8,1,4,0.4664,1000
292783,1905030001,1,0,2021/3/13 12:05,E,120.805393,N,31.999016,45,27.55,0,0,27.64,0,116,2.9,2,4,0.5088,1000
292781,1905030001,1,0,2021/3/13 11:59,E,120.805405,N,31.999018,44,27.54,0,0,27.61,0,277,2.2,2,4,0.436,1000
292779,1905030001,5,0,2021/3/13 11:54,E,120.805401,N,31.99901,43,27.54,0,0,27.62,0,321,2.6,2,4,0.4536,1000
292777,1905030001,1,0,2021/3/13 11:48,E,120.805415,N,31.999017,43,27.53,0,0,27.59,0,235,1.9,2,4,0.4992,1000
292775,1905030001,1,0,2021/3/13 11:42,E,120.805411,N,31.999014,44,27.53,0,0,27.61,0,59,0.8,1,4,0.4016,1000
292773,1905030001,1,0,2021/3/13 11:37,E,120.805409,N,31.99901,45,27.53,0,0,27.61,0,278,1.3,1,4,0.5144,1000
292771,1905030001,1,0,2021/3/13 11:31,E,120.805413,N,31.999015,44,27.53,0,0,27.59,0,311,1.4,1,4,0.4752,1000
292769,1905030001,5,0,2021/3/13 11:25,E,120.805408,N,31.999007,44,27.5,0,0,27.57,0,360,2.7,2,3,0.4672,1000
292767,1905030001,1,0,2021/3/13 11:19,E,120.805402,N,31.998995,44,27.53,0,0,27.59,0,208,2.6,2,3,0.5664,1000
292765,1905030001,5,0,2021/3/13 11:14,E,120.805415,N,31.999008,43,27.53,0,0,27.59,0,261,3.1,2,4,0.4952,1000
292763,1905030001,1,0,2021/3/13 11:08,E,120.805409,N,31.998991,43,27.53,0,0,27.59,0,14,3.8,3,4,0.5672,1000
292761,1905030001,5,0,2021/3/13 11:02,E,120.805416,N,31.999006,43,27.5,0,0,27.58,0,360,3,2,4,0.5552,1000
292759,1905030001,5,0,2021/3/13 10:56,E,120.805408,N,31.998995,43,27.5,0,0,27.58,0,255,3.6,3,4,0.5352,1000
292757,1905030001,5,0,2021/3/13 10:51,E,120.805411,N,31.999002,44,27.5,0,0,27.57,0,22,2.8,2,4,0.5088,1000
292755,1905030001,5,0,2021/3/13 10:45,E,120.805403,N,31.99899,43,27.5,0,0,27.57,0,161,3.9,3,3,0.4592,1000
292753,1905030001,1,0,2021/3/13 10:39,E,120.805405,N,31.998998,41,27.48,0,0,27.55,0,291,2.6,2,3,0.5,1000
292751,1905030001,1,0,2021/3/13 10:34,E,120.805402,N,31.998992,43,27.48,0,0,27.55,0,201,3.4,3,3,0.5368,1000
292749,1905030001,5,0,2021/3/13 10:28,E,120.805403,N,31.998988,43,27.48,0,0,27.55,0,175,3.1,2,3,0.4176,1000
292747,1905030001,1,0,2021/3/13 10:22,E,120.8054,N,31.998989,43,27.46,0,0,27.54,0,321,1.6,2,3,0.4792,1000
292745,1905030001,1,0,2021/3/13 10:16,E,120.805401,N,31.998986,43,27.46,0,0,27.53,0,354,2.2,2,3,0.5064,1000
292743,1905030001,5,0,2021/3/13 10:11,E,120.805403,N,31.998984,44,27.47,0,0,27.51,0,15,3.4,3,4,0.4896,1000
292741,1905030001,1,0,2021/3/13 10:05,E,120.805406,N,31.99898,44,27.44,0,0,27.53,0,360,2.7,2,3,0.516,1000
292739,1905030001,1,0,2021/3/13 9:59,E,120.805407,N,31.998978,44,27.46,0,0,27.53,0,44,3.9,3,3,0.492,1000
292737,1905030001,1,0,2021/3/13 9:53,E,120.805408,N,31.998982,44,27.43,0,0,27.51,0,200,4.5,3,3,0.5576,1000
292735,1905030001,1,0,2021/3/13 9:48,E,120.805401,N,31.998974,43,27.43,0,0,27.51,0,356,3.5,3,3,0.5112,1000
292733,1905030001,1,0,2021/3/13 9:42,E,120.805404,N,31.998976,43,27.43,0,0,27.5,0,360,4.6,3,3,0.4616,1000
292731,1905030001,1,0,2021/3/13 9:36,E,120.805401,N,31.998976,44,27.43,0,0,27.48,0,82,3.7,3,3,0.4656,1000
292729,1905030001,5,0,2021/3/13 9:31,E,120.805402,N,31.998984,43,27.43,0,0,27.5,0,7,3.8,3,4,0.4216,1000
292727,1905030001,1,0,2021/3/13 9:25,E,120.805403,N,31.998981,44,27.42,0,0,27.5,0,351,3.1,2,3,0.5672,1000
292725,1905030001,1,0,2021/3/13 9:19,E,120.8054,N,31.998984,44,27.42,0,0,27.48,0,134,3,2,3,0.528,1000
292723,1905030001,1,0,2021/3/13 9:13,E,120.805403,N,31.99898,43,27.4,0,0,27.47,0,193,3.1,2,3,0.6104,1000
292721,1905030001,1,0,2021/3/13 9:08,E,120.805405,N,31.998978,43,27.42,0,0,27.47,0,131,2.8,2,3,0.4824,1000
292718,1905030001,1,0,2021/3/13 9:02,E,120.805406,N,31.998976,44,27.39,0,0,27.47,0,201,4,3,3,0.4488,1000
292717,1905030001,1,0,2021/3/13 8:56,E,120.805409,N,31.998968,43,27.39,0,0,27.47,0,172,3.3,2,3,0.4392,1000
292715,1905030001,5,0,2021/3/13 8:51,E,120.805397,N,31.998974,44,27.39,0,0,27.47,0,194,2.5,2,3,0.4056,1000
292713,1905030001,1,0,2021/3/13 8:45,E,120.805405,N,31.998978,43,27.39,0,0,27.46,0,312,1.7,2,3,0.5072,1000
292711,1905030001,5,0,2021/3/13 8:39,E,120.805401,N,31.998978,44,27.39,0,0,27.46,0,360,2.3,2,3,0.544,1000
292709,1905030001,1,0,2021/3/13 8:33,E,120.805403,N,31.998973,44,27.37,0,0,27.47,0,66,2.1,2,3,0.412,1000
292707,1905030001,5,0,2021/3/13 8:28,E,120.805393,N,31.998972,43,27.36,0,0,27.44,0,144,2.3,2,3,0.4456,1000
292705,1905030001,5,0,2021/3/13 8:22,E,120.805395,N,31.99898,44,27.36,0,0,27.43,0,121,1.5,1,3,0.4416,1000
292703,1905030001,1,0,2021/3/13 8:16,E,120.805393,N,31.998985,45,27.36,0,0,27.43,0,360,1.4,1,3,0.4976,1000
292701,1905030001,5,0,2021/3/13 8:10,E,120.805383,N,31.998982,44,27.36,0,0,27.42,0,262,1.6,2,3,0.3944,1000
292699,1905030001,1,0,2021/3/13 8:05,E,120.80539,N,31.998982,42,27.36,0,0,27.42,0,35,2.1,2,3,0.4504,1000
292697,1905030001,5,0,2021/3/13 7:59,E,120.805393,N,31.998983,44,27.36,0,0,27.42,0,176,0.8,1,2,0.3856,1000
292695,1905030001,5,0,2021/3/13 7:53,E,120.805382,N,31.998969,43,27.36,0,0,27.4,0,360,1.1,1,2,0.4096,1000
292693,1905030001,5,0,2021/3/13 7:48,E,120.805369,N,31.998967,44,27.35,0,0,27.39,0,360,0.9,1,2,0.4824,1000
292691,1905030001,1,0,2021/3/13 7:42,E,120.805369,N,31.998972,44,27.35,0,0,27.39,0,360,1.1,1,2,0.456,1000
292689,1905030001,5,0,2021/3/13 7:36,E,120.805359,N,31.998959,44,27.35,0,0,27.4,0,200,1,1,2,0.4456,1000
292687,1905030001,5,0,2021/3/13 7:30,E,120.805374,N,31.998983,43,27.36,0,0,27.37,0,360,1.2,1,2,0.4664,1000
292685,1905030001,1,0,2021/3/13 7:25,E,120.805365,N,31.998973,43,27.35,0,0,27.42,0,125,1.3,1,2,0.4792,1000
292683,1905030001,1,0,2021/3/13 7:19,E,120.805362,N,31.998982,45,27.33,0,0,27.37,0,7,0.8,1,2,0.4936,1000
292681,1905030001,1,0,2021/3/13 7:13,E,120.805356,N,31.998972,43,27.35,0,0,27.37,0,265,1.1,1,2,0.4328,1000
292679,1905030001,5,0,2021/3/13 7:07,E,120.805355,N,31.998991,43,27.35,0,0,27.37,0,360,0.8,1,2,0.508,1000
292677,1905030001,1,0,2021/3/13 7:02,E,120.805347,N,31.998986,43,27.33,0,0,27.37,0,360,0.8,1,2,0.4728,1000
292675,1905030001,5,0,2021/3/13 6:56,E,120.80534,N,31.998975,43,27.33,0,0,27.36,0,360,0.8,1,2,0.3384,1000
292673,1905030001,1,0,2021/3/13 6:50,E,120.805343,N,31.998986,43,27.33,0,0,27.35,0,360,0.9,1,1,0.4088,1000
292671,1905030001,5,0,2021/3/13 6:45,E,120.805333,N,31.998988,44,27.33,0,0,27.35,0,327,1,1,1,0.3712,1000
292669,1905030001,5,0,2021/3/13 6:39,E,120.805335,N,31.998985,43,27.33,0,0,27.36,0,80,1.4,1,1,0.4056,1000
